name,base_price,price,product_url,product_img,product_label
"웰퍼니쳐 에반 아쿠아텍스 카우치 소파 4인용 우측 카우치 방문설치, 라이트그레이",,"618,000",https://www.coupang.com/vp/products/2315599990?itemId=3996489571&vendorItemId=71980777184,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"퍼리든 뮤즈 패브릭 쇼파 2인용 팔걸이 우형 + 쿠션 2p + 스툴 방문설치, 그레이"," 340,000  ","310,000",https://www.coupang.com/vp/products/6079264613?itemId=11260889099&vendorItemId=78537863988,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"플로바움 바브린노2 3인용 소파, 아이보리(S317)"," 359,000  ","299,000",https://www.coupang.com/vp/products/87103359?itemId=273806253&vendorItemId=3391508307&sourceType=srp_product_ads&clickEventId=c80be7f6-8213-42c7-bfe4-c7858fbd4875&korePlacement=15&koreSubPlacement=21&clickEventId=c80be7f6-8213-42c7-bfe4-c7858fbd4875&korePlacement=15&koreSubPlacement=21,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"자네트 세실리 3인용 풀커버 패브릭 소파 스툴포함, 민트"," 699,000  ","289,000",https://www.coupang.com/vp/products/260564486?itemId=815098590&vendorItemId=5073946550&sourceType=srp_product_ads&clickEventId=1c3e9c85-f8b6-41c6-a772-b7852cf3a64c&korePlacement=15&koreSubPlacement=22&clickEventId=1c3e9c85-f8b6-41c6-a772-b7852cf3a64c&korePlacement=15&koreSubPlacement=22,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
에이홉 스트라이프 레이스 포인트 소파 패드,,"39,900",https://www.coupang.com/vp/products/5295306113?itemId=7628486756&vendorItemId=74919007214,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"자네트 로미노 3인용 가죽쇼파 스툴포함, 화이트"," 440,000  ","249,000",https://www.coupang.com/vp/products/128836875?itemId=379520160&vendorItemId=3919450322&sourceType=srp_product_ads&clickEventId=cedc3e2c-cf3c-4523-badf-8486a7505abe&korePlacement=15&koreSubPlacement=24&clickEventId=cedc3e2c-cf3c-4523-badf-8486a7505abe&korePlacement=15&koreSubPlacement=24,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"밸런스가구 도노 3인용 좌식소파, 카푸치노",,"239,000",https://www.coupang.com/vp/products/15982716?itemId=65319648&vendorItemId=3103687753,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"퍼리든 뮤즈 패브릭 2인용 소파 팔걸이 좌형 + 쿠션 2p + 스툴 방문설치, 아이보리"," 336,400  ","310,000",https://www.coupang.com/vp/products/6080647506?itemId=11270230716&vendorItemId=78547136056,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"웰퍼니쳐 티아나 아쿠아텍스 패브릭 2인 소파 우형 + 스툴 방문설치, 아이보리"," 383,400  ","289,000",https://www.coupang.com/vp/products/6641075625?itemId=15181147092&vendorItemId=82402413068,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"[15조 한정 즉시할인쿠폰] 에보니아 웬디 라텍스폼 2인카우치 소파+스툴포함 방수패브릭, 우형_패브릭_아쿠아블루"," 273,000  ","167,100",https://www.coupang.com/vp/products/1924254466?itemId=3266966893&vendorItemId=70896851627,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"하임앤하임 멜란 체크 쇼파커버, 그레이",,"45,000",https://www.coupang.com/vp/products/329025938?itemId=1052184365&vendorItemId=5519886971,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"알집매트 스윙소파, 다크브라운",,"149,000",https://www.coupang.com/vp/products/5278444476?itemId=7544989636&vendorItemId=74835752409,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"웰퍼니쳐 미스티코 헤드무빙 3인용 가죽 소파, 다크그레이"," 409,000  ","388,000",https://www.coupang.com/vp/products/6666710491?itemId=15324305561&vendorItemId=82544629265,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"무인양품 푹신 소파 본체 (커버 별매) 4934761049182, 화이트",,"159,000",https://www.coupang.com/vp/products/2155609236?itemId=3661319752&vendorItemId=71646749832,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"에보니아 코코 2인 소파의자 패브리룩 방수레더, 아이보리",,"162,440",https://www.coupang.com/vp/products/189723725?itemId=541992628&vendorItemId=4417868630,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"라플렌느 패브릭 사계절 쿠션 소파커버 세트, E",,"42,700",https://www.coupang.com/vp/products/6157893068?itemId=11930942640&vendorItemId=79203699024,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"상일리베가구 단테 메모리폼 소파 4인용 방문설치, 초코브라운",,"736,000",https://www.coupang.com/vp/products/7211960611?itemId=18253788834&vendorItemId=85400460397,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"수오 비안 2인용 소파 ZT10333_2, 그레이",,"149,000",https://www.coupang.com/vp/products/4834575879?itemId=6242651417&vendorItemId=73538412998,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"자네트 쟈드 4인용 카우치 가죽쇼파, 화이트"," 790,000  ","399,000",https://www.coupang.com/vp/products/253519225?itemId=797521041&vendorItemId=3919635203&sourceType=srp_product_ads&clickEventId=e784a2f7-8ee6-4228-bd7d-c2ba15f15c34&korePlacement=15&koreSubPlacement=37&clickEventId=e784a2f7-8ee6-4228-bd7d-c2ba15f15c34&korePlacement=15&koreSubPlacement=37,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2018/08/30/15/3/ef473831-c11f-4cfd-a228-17c89dad2f1c.jpg,소파
"Kcwen 귀여운 바디필로우 의자 등받이쿠션 허리 등쿠션 쇼파, 면 가방 토스트 당근"," 40,000  ","22,000",https://www.coupang.com/vp/products/7006013203?itemId=17199598739&vendorItemId=85631881540,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9f57/0790e0d04150b3d81a0f81c7f7ee542048c64d442d42b1276a004740f99c.jpg,소파
"자네트 로마노 4인용 카우치 가죽쇼파 (3인용+카우치) 4인용쇼파, B형 화이트"," 760,000  ","399,000",https://www.coupang.com/vp/products/324094289?itemId=1037684423&vendorItemId=5492616513&sourceType=srp_product_ads&clickEventId=2ea463c3-76fd-4f4e-b5db-3f201fcec748&korePlacement=15&koreSubPlacement=39&clickEventId=2ea463c3-76fd-4f4e-b5db-3f201fcec748&korePlacement=15&koreSubPlacement=39,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2aaa/766fbdb722d4ba267750ecfdedbb59bc29ce2d779e6ec520711fb0af100c.jpg,소파
타카타카 헤이즐 순면 3인 소파패드,,"21,640",https://www.coupang.com/vp/products/63243805?itemId=215417264&vendorItemId=3518589712,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/01/29/15/5/ade40002-1f0a-496b-ad19-1145ea2f463b.jpg,소파
"서광퍼니처 국내제작100% 헤르본 CL라텍스 3인용 가죽 소파 sk, 헤르본 크림베이지/양팔(스툴없음)/PVC다리"," 329,000  ","189,000",https://www.coupang.com/vp/products/286666313?itemId=908808328&vendorItemId=3007109019&sourceType=srp_product_ads&clickEventId=166103df-aeff-4c6c-bfab-6989d4b8d7d6&korePlacement=15&koreSubPlacement=41&clickEventId=166103df-aeff-4c6c-bfab-6989d4b8d7d6&korePlacement=15&koreSubPlacement=41,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4eda/0e8bdbd611368d206765fb7385112c3c1e1827fd069126891107482098f9.jpg,소파
"Kcwen 귀여운 바디필로우 의자 등받이쿠션 허리 등쿠션 쇼파, 면 가방 토스트 딸기"," 35,000  ","28,000",https://www.coupang.com/vp/products/7006013203?itemId=18448225133&vendorItemId=85631881467,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c392/b2deeef8390ab453c8d484542432b4ff3ad635ca56c4f3deb958b88e2cb2.jpg,소파
"헤이미쉬홈 바스토 4인용 아쿠아텍스 이지클린 패브릭 소파, 시안블루"," 1,329,000  ","519,000",https://www.coupang.com/vp/products/6233836504?itemId=12543778650&vendorItemId=79812174077&sourceType=srp_product_ads&clickEventId=05ea99fd-1ee7-4646-8f5e-98ca5beb1fc1&korePlacement=15&koreSubPlacement=43&clickEventId=05ea99fd-1ee7-4646-8f5e-98ca5beb1fc1&korePlacement=15&koreSubPlacement=43,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/661f/8c0a3df2b1e542fd19f48c3d83d5efde01e4fe19c7c1e8b8583fbd3fad0b.jpg,소파
"모든갤러리 수납형 접이식 패브릭 1인 2인 심플 매트리스침대형 소파베드, 화이트, 라이트그레이"," 390,000  ","296,800",https://www.coupang.com/vp/products/4948334062?itemId=6533148465&vendorItemId=73827242669,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2656/60ed1e1667773c20ab7a9065187c18e83fb46b262698e159d073c2bab334.jpg,소파
까사베르데 코튼누빔 소파 패드,,"16,800",https://www.coupang.com/vp/products/1220926?itemId=5292415&vendorItemId=3006612765,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"니뜰리히 흔들의자 소파 1인용 다이닝 패브릭 리클라이너 편한 독서 안락 의자 스윙 릴렉스 체어, 오렌지"," 189,000  ","149,000",https://www.coupang.com/vp/products/7255943211?itemId=18469133784&vendorItemId=79723568586,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"자네트 세실리 3인용 풀커버 패브릭 소파 스툴포함, 투톤그레이"," 699,000  ","289,000",https://www.coupang.com/vp/products/260564486?itemId=815098599&vendorItemId=5073946625&sourceType=srp_product_ads&clickEventId=825a08c2-b934-496c-a238-eb7cc8a06ecf&korePlacement=15&koreSubPlacement=47&clickEventId=825a08c2-b934-496c-a238-eb7cc8a06ecf&korePlacement=15&koreSubPlacement=47,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"감성스터프 낡은 소파 봄 커버 카우치 북유럽 파스텔 소파커버 덮개 패브릭, 핑크",,"16,500",https://www.coupang.com/vp/products/4927030157?itemId=6468178134&vendorItemId=80522666889,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"자네트 쟈드 3인용 가죽쇼파 스툴포함, 화이트"," 460,000  ","249,000",https://www.coupang.com/vp/products/128822044?itemId=2386335873&vendorItemId=3919333407&sourceType=srp_product_ads&clickEventId=2fbf9a0b-7233-4f3d-bfcf-71861f4b5959&korePlacement=15&koreSubPlacement=49&clickEventId=2fbf9a0b-7233-4f3d-bfcf-71861f4b5959&korePlacement=15&koreSubPlacement=49,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"치치파파 유아용 피노 패브릭 1인용 쇼파, 네이비",,"78,000",https://www.coupang.com/vp/products/7189967801?itemId=18151371241&vendorItemId=85301577145,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
까사베르데 코스믹라인 쇼파 패드 60x180cm," 27,700  ","19,010",https://www.coupang.com/vp/products/833992?itemId=3286529&vendorItemId=3003791623,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
진드기케어 토퍼소파패드," 43,940  ","43,350",https://www.coupang.com/vp/products/20114176?itemId=17361725964&vendorItemId=84531678761,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"동서가구 *소량재고특가* 리빙스 3인용 PU가죽 소파 DF901087, 모카브라운좌측"," 278,000  ","167,310",https://www.coupang.com/vp/products/29686868?itemId=113428571&vendorItemId=3178820601,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"1인 소파 용 쇼파 리클라이너 일인용 빈백 가죽 방수 쿠션 커버 안티 스크래치 두꺼운 거실 좌석 슬립, Light Gray+Large 사이즈 2",,"31,030",https://www.coupang.com/vp/products/7213324287?itemId=18260378592&vendorItemId=85716036313,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"원룸가구 1인 2인용 쇼파 무겁지 않고 푹신 편한 소파, 06"," 208,000  ","94,200",https://www.coupang.com/vp/products/6526289397?itemId=14478732831&vendorItemId=85501935431,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"풀하우스 베르가모 3인.4인 틸팅 아쿠아텍스 이지클린 소파 쿠션증정, 02.1인소파(A타입)"," 455,000  ","148,000",https://www.coupang.com/vp/products/6779098978?itemId=15936070147&vendorItemId=83142937837,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"자네트 로미노 3인용 가죽쇼파 스툴포함, 화이트"," 440,000  ","249,000",https://www.coupang.com/vp/products/128836875?itemId=379520160&vendorItemId=3919450322&sourceType=srp_product_ads&clickEventId=1de1c786-ee5b-4f98-9f10-01f36add6f63&korePlacement=15&koreSubPlacement=57&clickEventId=1de1c786-ee5b-4f98-9f10-01f36add6f63&korePlacement=15&koreSubPlacement=57,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"1인 소파 용 쇼파 리클라이너 일인용 빈백 가죽 방수 쿠션 커버 안티 스크래치 두꺼운 거실 좌석 슬립, Yellow+사이즈2",,"28,140",https://www.coupang.com/vp/products/7213324287?itemId=18260378571&vendorItemId=85716036182,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"[동서가구] 레나 천연가죽 4인 소파 DF907375, 초코브라운"," 810,000  ","504,900",https://www.coupang.com/vp/products/84344528?itemId=267562176&vendorItemId=3172569978&sourceType=srp_product_ads&clickEventId=fa02c814-96ce-4d41-8b04-75f56a9d4e6a&korePlacement=15&koreSubPlacement=59&clickEventId=fa02c814-96ce-4d41-8b04-75f56a9d4e6a&korePlacement=15&koreSubPlacement=59,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"베스트리빙 [특별한정판매] 칸트 레옹 무빙헤드 3인용 4인용 소파 모음/가죽소파/아쿠아텍스/생활방수소파 2color, 03.레옹 3인 패브릭소파"," 599,000  ","289,000",https://www.coupang.com/vp/products/4899316512?itemId=6390491145&vendorItemId=73685921904&sourceType=srp_product_ads&clickEventId=eccb31c8-879b-4319-afbf-3c2394c5a077&korePlacement=15&koreSubPlacement=60&clickEventId=eccb31c8-879b-4319-afbf-3c2394c5a077&korePlacement=15&koreSubPlacement=60,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"2인용 소파 1250MM 쇼파, X1",,"129,000",https://www.coupang.com/vp/products/6967818621?itemId=16985963092&vendorItemId=84162403842,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"무인양품 푹신 소파 본체 (커버 별매) 4934761049182, 화이트",,"159,000",https://www.coupang.com/vp/products/2155609236?itemId=3661319752&vendorItemId=71646749832,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"세계로가구 에노스 3인 신소재 인조가죽 소파 3인용 쇼파, 로얄네이비(착석시 팔걸이 우측), 보조스툴 비포함"," 590,000  ","207,000",https://www.coupang.com/vp/products/6171488741?itemId=12048979729&vendorItemId=79321162075,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"남쪽나무 2인용 소파 거실 소파 소파, X4"," 199,000  ","188,000",https://www.coupang.com/vp/products/7235603266?itemId=18371153104&vendorItemId=85514650454,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
거위 소파패드,,"47,900",https://www.coupang.com/vp/products/2264519754?itemId=3881182277&vendorItemId=71865826740,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
"용관샵 소파천갈이 쇼파리폼 겨울 플러시 소파 쿠션 두꺼운 미끄럼 방지 타월 커버 거실용 범용, 02 A2_13 90x210cm 1pc",,"49,600",https://www.coupang.com/vp/products/7272113085?itemId=18548453729&vendorItemId=85686383316,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,소파
